date,temperature,humidity,luminosity
2019-11-27 16:52:44.105,24.2,28.4,232
2019-11-27 16:52:41.831,24.2,28.4,232
2019-11-27 16:52:39.558,24.2,28.4,231
2019-11-27 16:52:37.285,24.2,28.4,232
2019-11-27 16:52:35.011,24.2,28.4,232
2019-11-27 16:52:32.738,24.2,28.4,232
2019-11-27 16:52:30.464,24.2,28.4,232
2019-11-27 16:52:28.188,24.2,28.3,232
2019-11-27 16:52:25.914,24.2,28.4,232
2019-11-27 16:52:23.641,24.2,28.4,232
2019-11-27 16:52:21.368,24.2,28.4,232
2019-11-27 16:52:19.094,24.2,28.4,232
2019-11-27 16:52:16.821,24.2,28.4,232
2019-11-27 16:52:14.549,24.2,28.4,234
2019-11-27 16:52:12.275,24.2,28.4,231
2019-11-27 16:52:10.002,24.2,28.4,232
2019-11-27 16:52:07.728,24.2,28.4,232
2019-11-27 16:52:05.455,24.2,28.4,232
2019-11-27 16:52:03.181,24.2,28.4,232
2019-11-27 16:52:00.908,24.2,28.5,232
2019-11-27 16:51:58.636,24.2,28.4,232
2019-11-27 16:51:56.362,24.2,28.4,232
2019-11-27 16:51:54.089,24.2,28.5,232
2019-11-27 16:51:51.815,24.2,28.5,232
2019-11-27 16:51:49.542,24.2,28.5,232
2019-11-27 16:51:47.269,24.2,28.5,232
2019-11-27 16:51:44.991,24.2,28.5,232
2019-11-27 16:51:42.719,24.2,28.6,232
2019-11-27 16:51:40.446,24.2,28.6,232
2019-11-27 16:51:38.172,24.2,28.6,232
2019-11-27 16:51:35.899,24.2,28.7,232
2019-11-27 16:51:33.626,24.2,28.7,232
2019-11-27 16:51:31.354,24.2,28.7,232
2019-11-27 16:51:29.080,24.2,28.7,232
2019-11-27 16:51:26.806,24.2,28.7,232
2019-11-27 16:51:24.532,24.2,28.7,232
2019-11-27 16:51:22.259,24.2,28.7,232
2019-11-27 16:51:19.987,24.2,28.7,232
2019-11-27 16:51:17.713,24.2,28.7,232
2019-11-27 16:51:15.440,24.2,28.7,232
2019-11-27 16:51:13.167,24.2,28.7,232
2019-11-27 16:51:10.893,24.2,28.7,232
2019-11-27 16:51:08.620,24.2,28.7,232
2019-11-27 16:51:06.347,24.2,28.7,231
2019-11-27 16:51:04.070,24.2,28.6,231
2019-11-27 16:51:01.796,24.2,28.6,232
2019-11-27 16:50:59.523,24.2,28.6,234
2019-11-27 16:50:57.249,24.2,28.6,234
2019-11-27 16:50:54.976,24.2,28.6,232
2019-11-27 16:50:52.704,24.2,28.6,232
2019-11-27 16:50:50.430,24.2,28.6,234
2019-11-27 16:50:48.157,24.2,28.6,234
2019-11-27 16:50:45.884,24.2,28.6,232
2019-11-27 16:50:43.611,24.2,28.6,232
2019-11-27 16:50:41.338,24.2,28.6,234
2019-11-27 16:50:39.065,24.2,28.6,234
2019-11-27 16:50:36.791,24.2,28.6,232
2019-11-27 16:50:34.519,24.2,28.6,232
2019-11-27 16:50:32.245,24.2,28.6,232
2019-11-27 16:50:29.972,24.2,28.6,234
2019-11-27 16:50:27.699,24.2,28.6,232
2019-11-27 16:50:25.425,24.2,28.6,232
2019-11-27 16:50:23.152,24.2,28.6,232
2019-11-27 16:50:20.879,24.2,28.7,232
2019-11-27 16:50:18.605,24.2,28.7,234
2019-11-27 16:50:16.329,24.2,28.7,232
2019-11-27 16:50:14.056,24.2,28.7,232
2019-11-27 16:50:11.782,24.2,28.7,232
2019-11-27 16:50:09.509,24.2,28.7,232
2019-11-27 16:50:07.235,24.2,28.7,234
2019-11-27 16:50:04.962,24.2,28.7,234
2019-11-27 16:50:02.689,24.2,28.7,232
2019-11-27 16:50:00.415,24.2,28.7,232
2019-11-27 16:49:58.143,24.2,28.7,232
2019-11-27 16:49:55.870,24.2,28.7,232
2019-11-27 16:49:53.596,24.2,28.7,232
2019-11-27 16:49:51.323,24.2,28.7,232
2019-11-27 16:49:49.049,24.2,28.7,232
2019-11-27 16:49:46.776,24.2,28.8,234
2019-11-27 16:49:44.504,24.2,28.8,232
2019-11-27 16:49:42.230,24.2,28.8,234
2019-11-27 16:49:39.956,24.2,28.9,232
2019-11-27 16:49:37.682,24.2,28.9,232
2019-11-27 16:49:35.409,24.2,28.9,232
2019-11-27 16:49:33.136,24.2,28.9,232
2019-11-27 16:49:30.862,24.2,28.9,231
2019-11-27 16:49:28.590,24.2,28.9,231
2019-11-27 16:49:26.317,24.2,28.9,232
2019-11-27 16:49:24.043,24.2,28.9,232
2019-11-27 16:49:21.766,24.2,29.0,232
2019-11-27 16:49:19.493,24.2,29.0,232
2019-11-27 16:49:17.219,24.2,29.0,232
2019-11-27 16:49:14.946,24.2,29.0,232
2019-11-27 16:49:12.673,24.2,29.1,232
2019-11-27 16:49:10.400,24.2,29.1,232
2019-11-27 16:49:08.126,24.2,29.2,232
2019-11-27 16:49:05.853,24.2,29.2,232
2019-11-27 16:49:03.579,24.2,29.1,232
2019-11-27 16:49:01.307,24.2,29.0,232
2019-11-27 16:48:59.035,24.2,28.8,232
2019-11-27 16:48:56.760,24.2,28.7,232
2019-11-27 16:48:54.487,24.2,28.7,232
2019-11-27 16:48:52.214,24.2,28.7,232
2019-11-27 16:48:49.940,24.2,28.7,232
2019-11-27 16:48:47.668,24.2,28.7,232
2019-11-27 16:48:45.393,24.2,28.7,232
2019-11-27 16:48:43.121,24.2,28.7,231
2019-11-27 16:48:40.849,24.2,28.7,227
2019-11-27 16:48:38.575,24.2,28.7,227
